,home,date,result,goals,away,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards,season,rank_h,rank_a
1303,udinese,2021-12-11,N,-0.19999999999999996,milan,-1.5999999999999979,0.20000000000000018,0.0,0.0,-14.599999999999994,2.799999999999999,1.7999999999999998,0.39999999999999997,2021-2022,3.0,4.0
1304,torino,2021-12-12,V,-0.19999999999999996,bologna,-1.5999999999999996,-1.8000000000000003,-0.2,-0.2,2.1999999999999957,6.6,0.3999999999999999,0.2,2021-2022,3.0,2.0
1305,inter,2021-12-12,V,1.2000000000000002,cagliari,6.0,3.6,0.6000000000000001,0.8,11.399999999999999,-1.200000000000001,-0.8,0.0,2021-2022,7.0,2.0
1306,sassuolo,2021-12-12,V,0.20000000000000018,lazio,4.6,1.1999999999999997,0.2,0.2,3.200000000000003,0.20000000000000107,-0.19999999999999973,-0.4,2021-2022,2.0,6.0
1307,hellas verona,2021-12-12,P,-1.4,atalanta,-1.200000000000001,-1.5999999999999996,0.0,0.0,4.799999999999997,-0.40000000000000036,0.5999999999999996,0.4,2021-2022,1.0,8.0
1308,napoli,2021-12-12,P,0.20000000000000018,empoli,-1.5999999999999996,-0.5999999999999996,0.0,0.0,3.4000000000000057,2.5999999999999996,0.0,0.0,2021-2022,9.0,1.0
1309,roma,2021-12-13,V,0.0,spezia,6.199999999999999,-0.6000000000000005,0.0,0.0,7.599999999999994,-0.5999999999999996,-0.3999999999999999,0.0,2021-2022,9.0,0.0
1310,salernitana,2021-12-17,P,-2.5999999999999996,inter,-11.4,-6.200000000000001,-0.6,-0.8,-23.799999999999997,-0.1999999999999993,-0.3999999999999999,0.0,2021-2022,0.0,10.0
1311,lazio,2021-12-17,V,1.4000000000000001,genoa,1.2000000000000002,1.4,0.0,0.0,5.200000000000003,-0.1999999999999993,0.6000000000000001,0.4,2021-2022,6.0,2.0
1312,bologna,2021-12-18,P,-0.3999999999999999,juventus,-5.400000000000002,-2.0,0.0,-0.19999999999999996,-10.200000000000003,-2.5999999999999996,0.0,0.0,2021-2022,0.0,10.0
1313,atalanta,2021-12-18,P,2.0,roma,3.1999999999999993,2.3999999999999995,0.2,0.2,1.2000000000000028,2.4000000000000004,-0.7999999999999998,-0.2,2021-2022,5.0,1.0
1314,cagliari,2021-12-18,P,-0.5999999999999999,udinese,-3.0,-3.1999999999999997,0.2,0.2,0.20000000000000284,-5.000000000000002,-1.0,-0.6,2021-2022,4.0,5.0
1315,sampdoria,2021-12-19,N,1.0,venezia,5.399999999999999,1.2000000000000002,0.0,0.0,3.6000000000000014,4.200000000000001,0.8000000000000003,-0.2,2021-2022,10.0,0.0
1316,spezia,2021-12-19,N,-1.0,empoli,-5.800000000000001,-1.0,0.0,0.0,-7.600000000000001,-2.1999999999999993,0.20000000000000018,0.0,2021-2022,2.0,4.0
1317,milan,2021-12-19,P,0.0,napoli,0.40000000000000213,-0.7999999999999998,0.0,0.0,3.1999999999999957,-2.4000000000000004,0.0,0.2,2021-2022,1.0,5.0
1318,torino,2021-12-19,V,-0.20000000000000018,hellas verona,-4.0,-0.6000000000000005,-0.2,-0.2,-6.800000000000004,2.8000000000000007,0.0,0.2,2021-2022,4.0,1.0
1319,fiorentina,2021-12-19,N,0.7999999999999998,sassuolo,-3.1999999999999993,0.7999999999999998,0.0,0.0,1.0,-0.1999999999999993,-1.0000000000000002,-0.2,2021-2022,3.0,4.0
1320,genoa,2021-12-21,N,-1.8000000000000003,atalanta,-8.399999999999999,-3.4000000000000004,0.0,0.0,-6.799999999999997,-3.5999999999999996,0.3999999999999999,0.0,2021-2022,1.0,7.0
1321,juventus,2021-12-21,V,0.9999999999999999,cagliari,6.6,4.4,0.0,0.2,16.799999999999997,1.1999999999999993,-0.3999999999999999,-0.2,2021-2022,9.0,1.0
1322,napoli,2021-12-22,P,1.2000000000000002,spezia,7.200000000000001,1.1999999999999997,0.0,0.0,16.4,0.40000000000000036,-1.0,0.0,2021-2022,9.0,1.0
1323,venezia,2021-12-22,P,-1.2000000000000002,lazio,1.1999999999999993,-0.7999999999999998,0.0,0.0,-5.600000000000001,4.0,-0.3999999999999999,-0.2,2021-2022,0.0,10.0
1324,roma,2021-12-22,N,-0.40000000000000013,sampdoria,-4.799999999999999,-1.8000000000000003,0.0,0.0,-4.200000000000003,-1.5999999999999996,0.20000000000000018,0.2,2021-2022,5.0,3.0
1325,empoli,2021-12-22,P,0.40000000000000013,milan,2.1999999999999993,2.6,0.0,0.0,-3.799999999999997,1.3999999999999986,0.6000000000000001,-0.2,2021-2022,1.0,8.0
1326,hellas verona,2021-12-22,N,-1.4000000000000001,fiorentina,-1.1999999999999993,-2.5999999999999996,0.0,0.0,-6.0,3.8000000000000007,0.3999999999999999,0.0,2021-2022,2.0,6.0
1327,sassuolo,2021-12-22,P,1.2000000000000002,bologna,4.200000000000001,2.0000000000000004,-0.4,-0.4,4.600000000000001,-1.200000000000001,0.6000000000000001,0.2,2021-2022,3.0,4.0
1328,inter,2021-12-22,V,2.0,torino,10.399999999999999,5.799999999999999,0.4,0.6,10.600000000000001,-5.0,-0.8,-0.2,2021-2022,5.0,2.0
1329,sassuolo,2022-01-06,N,1.2000000000000002,genoa,7.800000000000001,4.0,0.0,0.0,14.400000000000006,-0.40000000000000036,0.7999999999999998,0.2,2021-2022,6.0,2.0
1330,spezia,2022-01-06,P,-0.3999999999999999,hellas verona,-4.600000000000001,-1.2000000000000002,-0.2,-0.2,-12.400000000000006,1.200000000000001,0.3999999999999999,-0.2,2021-2022,0.0,6.0
1331,lazio,2022-01-06,N,0.9999999999999998,empoli,-9.000000000000002,-1.5999999999999996,-0.2,-0.2,-3.0,-4.399999999999999,0.0,0.4,2021-2022,11.0,0.0
1332,sampdoria,2022-01-06,P,1.2,cagliari,5.199999999999999,2.5999999999999996,0.0,0.0,5.799999999999997,0.0,0.19999999999999973,-0.2,2021-2022,3.0,4.0
1333,milan,2022-01-06,V,0.6000000000000001,roma,4.999999999999998,0.5999999999999996,0.0,0.0,11.800000000000004,0.5999999999999996,-1.5999999999999999,-0.2,2021-2022,5.0,4.0
1334,juventus,2022-01-06,N,0.8,napoli,-0.3999999999999986,2.8,0.0,0.2,5.399999999999999,-1.200000000000001,-0.20000000000000018,0.0,2021-2022,6.0,4.0
1335,empoli,2022-01-09,P,0.6000000000000001,sassuolo,-1.0,0.0,0.4,0.4,-8.600000000000001,2.1999999999999993,-0.20000000000000018,-0.2,2021-2022,2.0,9.0
1336,genoa,2022-01-09,P,-0.4,spezia,-4.3999999999999995,-1.2000000000000002,0.0,0.0,-0.7999999999999972,-2.1999999999999993,-1.1999999999999997,-0.2,2021-2022,10.0,0.0
1337,hellas verona,2022-01-09,P,1.4000000000000001,salernitana,6.199999999999999,1.0,0.2,0.2,15.600000000000001,0.5999999999999996,0.8,0.2,2021-2022,6.0,0.0
1338,inter,2022-01-09,V,0.3999999999999999,lazio,9.799999999999999,3.0,0.2,0.2,11.999999999999993,0.40000000000000036,-1.2,-0.2,2021-2022,6.0,3.0
1339,napoli,2022-01-09,V,-0.5999999999999999,sampdoria,7.200000000000001,0.20000000000000018,0.0,0.0,9.800000000000004,1.4000000000000004,-1.0,-0.2,2021-2022,10.0,1.0
1340,udinese,2022-01-09,P,0.0,atalanta,-3.8000000000000007,-0.1999999999999993,0.0,0.0,-17.0,3.1999999999999993,1.8,0.6,2021-2022,2.0,6.0
1341,roma,2022-01-09,P,0.0,juventus,-8.0,-2.8,0.0,0.0,-13.200000000000003,-1.0,1.7999999999999998,0.6,2021-2022,3.0,6.0
1342,venezia,2022-01-09,P,-0.8,milan,-5.799999999999999,-1.0,-0.2,-0.4,-12.0,3.4000000000000004,0.8000000000000003,0.4,2021-2022,0.0,11.0
1343,torino,2022-01-10,V,-1.4000000000000001,fiorentina,-3.799999999999999,-2.0000000000000004,-0.2,-0.2,-12.0,8.8,0.0,0.0,2021-2022,2.0,5.0
1344,cagliari,2022-01-11,V,-0.7999999999999999,bologna,1.200000000000001,-0.8000000000000003,-0.2,-0.2,-1.6000000000000014,2.0,0.0,0.2,2021-2022,3.0,4.0
1345,salernitana,2022-01-15,P,-1.8000000000000003,lazio,-2.1999999999999993,-1.4000000000000004,0.2,0.0,-19.800000000000004,-0.6000000000000014,-1.0,0.0,2021-2022,0.0,11.0
1346,sampdoria,2022-01-15,P,-0.40000000000000013,torino,0.5999999999999996,-0.6000000000000001,0.0,0.0,-6.399999999999999,-7.0,0.19999999999999996,0.2,2021-2022,4.0,3.0
1347,juventus,2022-01-15,V,-0.3999999999999999,udinese,4.199999999999999,-0.1999999999999993,0.0,0.0,11.399999999999999,-1.4000000000000004,-0.9999999999999998,-0.39999999999999997,2021-2022,8.0,1.0
1348,venezia,2022-01-16,N,-0.40000000000000013,empoli,-4.0,-1.5999999999999996,-0.4,-0.4,-5.200000000000003,1.3999999999999986,0.20000000000000018,0.39999999999999997,2021-2022,1.0,4.0
1349,atalanta,2022-01-16,N,-0.6000000000000001,inter,0.3999999999999986,-1.0,0.0,-0.2,-6.0,4.0,0.40000000000000013,0.0,2021-2022,2.0,4.0
1350,roma,2022-01-16,V,1.4000000000000001,cagliari,4.199999999999999,1.7999999999999998,0.0,0.2,2.3999999999999986,-1.1999999999999993,0.3999999999999999,0.39999999999999997,2021-2022,7.0,1.0
1351,sassuolo,2022-01-16,P,1.0,hellas verona,2.0,3.0,0.2,0.2,6.600000000000001,1.4000000000000004,0.8,-0.2,2021-2022,9.0,1.0
1352,milan,2022-01-17,P,1.4000000000000001,spezia,5.0,0.7999999999999998,0.4,0.6,14.399999999999999,-2.1999999999999993,-0.8,-0.2,2021-2022,10.0,1.0
1353,bologna,2022-01-17,P,0.7999999999999999,napoli,-12.2,-0.9999999999999996,0.2,0.2,-13.799999999999997,1.0,1.6,0.0,2021-2022,2.0,8.0
1354,fiorentina,2022-01-17,V,1.4,genoa,6.2,3.4,0.2,0.2,18.6,-4.199999999999999,0.0,0.2,2021-2022,2.0,2.0
1355,hellas verona,2022-01-21,V,0.6000000000000001,bologna,6.399999999999999,0.20000000000000018,0.0,0.0,2.799999999999997,-1.5999999999999996,-0.3999999999999999,0.4,2021-2022,0.0,8.0
1356,inter,2022-01-22,V,1.5999999999999999,venezia,6.0,3.9999999999999996,0.0,0.2,18.4,-4.800000000000001,-1.0,-0.4,2021-2022,11.0,0.0
1357,genoa,2022-01-22,N,-1.2000000000000002,udinese,-7.4,-4.2,0.0,0.0,-2.200000000000003,-0.1999999999999993,0.0,-0.2,2021-2022,0.0,6.0
1358,lazio,2022-01-22,N,0.8,atalanta,-4.199999999999999,-0.1999999999999993,0.0,0.2,0.20000000000000284,0.5999999999999996,1.4,0.0,2021-2022,3.0,4.0
1359,spezia,2022-01-23,V,0.3999999999999999,sampdoria,0.0,1.0,0.0,0.0,-3.6000000000000014,5.199999999999999,1.7999999999999998,0.0,2021-2022,1.0,9.0
1360,torino,2022-01-23,N,-0.19999999999999996,sassuolo,-4.399999999999999,-0.7999999999999998,-0.2,-0.2,-3.4000000000000057,4.199999999999999,-1.4,0.0,2021-2022,6.0,1.0
1361,cagliari,2022-01-23,N,-1.8,fiorentina,-7.200000000000001,-3.3999999999999995,0.0,-0.2,-15.0,7.0,1.7999999999999998,0.0,2021-2022,3.0,5.0
1362,milan,2022-01-23,N,0.0,juventus,2.400000000000002,0.40000000000000036,0.4,0.8,1.1999999999999957,-1.200000000000001,0.19999999999999996,-0.2,2021-2022,3.0,7.0
1363,napoli,2022-01-23,V,0.6,salernitana,9.4,1.4000000000000004,-0.2,-0.2,30.200000000000003,2.8000000000000007,-0.6000000000000001,0.0,2021-2022,11.0,0.0
1364,empoli,2022-01-23,P,-0.3999999999999999,roma,2.5999999999999996,-0.40000000000000036,0.2,0.0,3.6000000000000014,0.40000000000000036,-0.40000000000000036,-0.2,2021-2022,0.0,10.0
1365,roma,2022-02-05,N,1.8,genoa,8.4,4.6,0.2,0.4,11.600000000000001,-3.8000000000000007,0.6000000000000001,0.2,2021-2022,8.0,0.0
1366,fiorentina,2022-02-05,P,0.0,lazio,4.4,1.2000000000000002,0.0,0.2,3.0,-3.6000000000000014,-0.7999999999999998,0.4,2021-2022,2.0,7.0
1367,inter,2022-02-05,P,-0.20000000000000018,milan,0.0,0.40000000000000036,-0.4,-0.8,9.0,-1.4000000000000004,-0.40000000000000013,0.0,2021-2022,6.0,1.0
1368,venezia,2022-02-06,P,-0.8,napoli,-10.8,-4.0,-0.4,-0.4,-23.60000000000001,2.0,1.5999999999999999,0.4,2021-2022,0.0,11.0
1369,atalanta,2022-02-06,P,0.3999999999999999,cagliari,4.0,1.7999999999999998,0.0,-0.2,9.599999999999994,-4.400000000000002,-1.4000000000000001,0.0,2021-2022,6.0,5.0
1370,juventus,2022-02-06,V,-0.19999999999999996,hellas verona,-2.799999999999999,-1.4,-0.2,-0.2,0.20000000000000284,-1.0,-0.40000000000000013,0.0,2021-2022,7.0,2.0
1371,udinese,2022-02-06,V,-0.20000000000000018,torino,-4.6,-1.9999999999999996,0.0,0.0,-13.799999999999997,-3.599999999999998,0.7999999999999998,0.2,2021-2022,2.0,6.0
1372,bologna,2022-02-06,N,-0.8,empoli,-4.800000000000001,-1.1999999999999997,-0.4,-0.4,-4.0,-2.799999999999999,-0.19999999999999973,-0.2,2021-2022,7.0,3.0
1373,sampdoria,2022-02-06,V,-1.2000000000000002,sassuolo,-8.4,-4.4,-0.2,-0.2,-14.0,-0.8000000000000007,-0.3999999999999999,0.4,2021-2022,2.0,6.0
1374,salernitana,2022-02-07,N,-0.6,spezia,-2.799999999999999,-1.2000000000000002,0.2,0.2,-12.000000000000004,-5.0,-1.0,0.0,2021-2022,0.0,3.0
1375,napoli,2022-02-12,N,0.8,inter,2.599999999999998,0.8000000000000007,0.4,0.4,7.799999999999997,-3.0,-1.0,0.0,2021-2022,3.0,5.0
1376,torino,2022-02-12,P,0.7999999999999999,venezia,4.6,2.8,0.0,0.0,12.799999999999997,7.4,-0.20000000000000018,-0.39999999999999997,2021-2022,10.0,0.0
1377,lazio,2022-02-12,V,1.0,bologna,2.4000000000000004,1.8000000000000003,0.0,0.2,11.400000000000006,2.0,0.40000000000000036,0.0,2021-2022,5.0,2.0
1378,hellas verona,2022-02-13,V,0.19999999999999996,udinese,9.400000000000002,2.0,0.0,0.0,15.400000000000006,2.0,-0.6000000000000001,0.2,2021-2022,1.0,7.0
1379,sassuolo,2022-02-13,N,0.0,roma,2.799999999999997,1.3999999999999995,0.0,-0.2,7.199999999999996,-2.1999999999999993,-1.0,-0.6,2021-2022,1.0,6.0
1380,empoli,2022-02-13,N,0.0,cagliari,4.0,1.1999999999999997,0.2,0.0,0.7999999999999972,-3.200000000000001,-0.20000000000000018,0.2,2021-2022,3.0,7.0
1381,genoa,2022-02-13,N,-0.8,salernitana,1.2000000000000002,-1.0,-0.2,-0.2,6.0,6.999999999999998,-0.20000000000000018,0.2,2021-2022,10.0,1.0
1382,milan,2022-02-13,V,0.6000000000000001,sampdoria,7.599999999999998,2.4,0.2,0.6000000000000001,12.200000000000003,-0.20000000000000107,0.8,-0.2,2021-2022,6.0,3.0
1383,atalanta,2022-02-13,N,-0.40000000000000013,juventus,-0.6000000000000014,0.0,0.0,0.0,1.5999999999999943,1.200000000000001,-0.19999999999999996,0.0,2021-2022,2.0,3.0
1384,spezia,2022-02-14,P,-0.20000000000000018,fiorentina,-2.3999999999999986,-0.7999999999999998,0.4,0.0,-17.4,7.199999999999999,1.2000000000000002,-0.2,2021-2022,0.0,10.0
1385,juventus,2022-02-18,N,0.19999999999999996,torino,-1.4000000000000004,-0.8000000000000007,0.0,0.0,-4.600000000000001,-4.799999999999999,-0.5999999999999996,0.0,2021-2022,8.0,0.0
1386,sampdoria,2022-02-19,V,0.0,empoli,-7.0,-3.2,0.2,0.2,-4.199999999999996,-2.5999999999999996,-0.9999999999999998,0.0,2021-2022,9.0,1.0
1387,salernitana,2022-02-19,N,-0.19999999999999996,milan,-8.4,-2.5999999999999996,0.0,-0.2,-18.0,-2.4000000000000004,0.0,0.0,2021-2022,0.0,11.0
1388,roma,2022-02-19,N,-0.20000000000000018,hellas verona,1.4000000000000004,1.0,0.2,0.39999999999999997,-0.6000000000000014,-1.8000000000000007,0.3999999999999999,0.0,2021-2022,9.0,2.0
1389,venezia,2022-02-20,N,0.6000000000000001,genoa,-2.8000000000000007,0.3999999999999999,0.0,0.0,-7.200000000000003,-8.999999999999998,-0.3999999999999999,0.19999999999999996,2021-2022,0.0,10.0
1390,udinese,2022-02-20,N,-1.2,lazio,1.0,-1.5999999999999996,0.0,0.0,-12.200000000000003,-3.0,-0.3999999999999999,0.0,2021-2022,1.0,8.0
1391,fiorentina,2022-02-20,V,0.19999999999999996,atalanta,1.0,1.0,0.0,0.6,11.0,-1.3999999999999986,0.0,0.2,2021-2022,2.0,4.0
1392,inter,2022-02-20,P,-0.8,sassuolo,-1.799999999999999,-0.5999999999999996,-0.2,-0.2,5.0,1.0,-0.9999999999999998,-0.2,2021-2022,5.0,4.0
1393,cagliari,2022-02-21,N,-0.8,napoli,-6.400000000000002,-3.2,-0.6,-0.39999999999999997,-18.800000000000004,7.0,2.5999999999999996,0.0,2021-2022,1.0,9.0
1394,bologna,2022-02-21,V,-0.9999999999999999,spezia,-0.20000000000000107,-0.6000000000000001,-0.4,-0.4,5.600000000000001,-7.399999999999999,-0.3999999999999999,0.0,2021-2022,10.0,0.0
1395,genoa,2022-02-25,N,-0.4,inter,-6.600000000000001,-3.4,0.0,0.0,-14.0,7.0,0.9999999999999998,0.4,2021-2022,2.0,9.0
1396,milan,2022-02-25,N,0.6,udinese,3.0,2.8000000000000003,-0.2,0.0,10.0,0.20000000000000107,0.3999999999999999,0.2,2021-2022,4.0,3.0
1397,sassuolo,2022-02-26,V,-0.6000000000000001,fiorentina,0.0,-0.6000000000000005,0.0,-0.6,-9.0,-1.1999999999999993,0.6000000000000001,-0.2,2021-2022,4.0,3.0
1398,empoli,2022-02-26,P,-0.3999999999999999,juventus,2.8000000000000007,0.7999999999999998,0.0,0.0,-1.3999999999999986,0.40000000000000036,1.1999999999999997,0.0,2021-2022,1.0,10.0
1399,salernitana,2022-02-26,N,0.6,bologna,-4.6000000000000005,-0.7999999999999998,0.0,0.0,-10.399999999999999,3.200000000000001,0.20000000000000018,0.2,2021-2022,0.0,11.0
1400,lazio,2022-02-27,P,0.0,napoli,-3.1999999999999993,-1.2000000000000002,-0.39999999999999997,-0.39999999999999997,-2.200000000000003,0.8000000000000007,1.2,0.0,2021-2022,2.0,8.0
1401,hellas verona,2022-02-27,V,1.4,venezia,2.5999999999999996,1.0,0.2,0.2,10.0,3.1999999999999993,-0.3999999999999999,-0.4,2021-2022,7.0,0.0
1402,spezia,2022-02-27,P,-0.40000000000000013,roma,-5.800000000000001,-3.0,0.0,0.0,-15.0,4.799999999999999,0.0,-0.2,2021-2022,0.0,10.0
1403,torino,2022-02-27,P,0.0,cagliari,2.8000000000000007,1.5999999999999996,0.0,-0.2,13.399999999999999,1.3999999999999986,-0.20000000000000018,0.2,2021-2022,5.0,2.0
1404,atalanta,2022-02-28,V,-0.9999999999999999,sampdoria,3.0,0.6000000000000001,-0.2,-0.2,2.200000000000003,1.9999999999999982,0.3999999999999999,0.0,2021-2022,5.0,5.0
1405,inter,2022-03-04,V,-0.5999999999999999,salernitana,9.200000000000001,2.4,0.0,0.0,15.0,-0.5999999999999996,-1.0,-0.2,2021-2022,11.0,0.0
1406,cagliari,2022-03-05,P,-0.20000000000000018,lazio,0.8000000000000007,-0.7999999999999998,-0.2,0.0,-9.600000000000001,6.6,0.6000000000000001,0.0,2021-2022,0.0,8.0
1407,udinese,2022-03-05,V,-0.3999999999999999,sampdoria,3.999999999999999,1.0,0.0,0.0,-2.200000000000003,2.5999999999999996,0.3999999999999999,-0.2,2021-2022,2.0,6.0
1408,roma,2022-03-05,V,0.6000000000000001,atalanta,5.000000000000002,1.6000000000000005,0.4,0.4,4.0,-1.799999999999999,0.20000000000000018,0.0,2021-2022,2.0,5.0
1409,bologna,2022-03-06,N,0.0,torino,-1.4000000000000004,-0.20000000000000018,0.0,0.0,-7.200000000000003,-7.0,-0.3999999999999999,-0.2,2021-2022,2.0,4.0
1410,juventus,2022-03-06,V,0.3999999999999999,spezia,3.1999999999999993,2.8000000000000003,-0.4,-0.4,9.600000000000001,-5.0,-1.2000000000000002,-0.2,2021-2022,11.0,0.0
1411,venezia,2022-03-06,P,-0.3999999999999999,sassuolo,-6.4,-1.7999999999999998,0.0,0.0,-12.199999999999996,-2.0,0.0,0.2,2021-2022,0.0,11.0
1412,fiorentina,2022-03-06,N,-1.2000000000000002,hellas verona,1.4000000000000004,-1.0,0.0,0.4,4.200000000000003,-0.7999999999999989,0.6000000000000001,0.6,2021-2022,6.0,2.0
1413,napoli,2022-03-06,P,0.8,milan,2.4000000000000004,1.7999999999999998,0.6,0.6,6.399999999999999,-1.4000000000000004,-1.6,-0.2,2021-2022,6.0,1.0
1414,genoa,2022-03-06,N,-0.6,empoli,-2.4000000000000004,-1.6,0.0,0.0,-6.799999999999997,4.799999999999999,0.19999999999999973,0.4,2021-2022,9.0,0.0
1415,milan,2022-03-12,V,0.7999999999999999,empoli,0.0,1.7999999999999998,0.0,0.0,4.200000000000003,-2.1999999999999993,1.0,0.2,2021-2022,9.0,1.0
1416,spezia,2022-03-12,V,-0.3999999999999999,cagliari,-4.0,-2.2,0.4,0.4,-6.399999999999999,0.40000000000000213,-0.6000000000000001,0.2,2021-2022,1.0,8.0
1417,sampdoria,2022-03-12,P,-0.20000000000000018,juventus,-4.8,-2.2,0.2,0.2,-2.0,1.3999999999999986,0.6000000000000001,0.0,2021-2022,2.0,9.0
1418,salernitana,2022-03-12,N,-0.8,sassuolo,-4.200000000000001,-2.0,-0.6,-0.6,-1.7999999999999972,-0.1999999999999993,0.0,-0.2,2021-2022,0.0,11.0
1419,atalanta,2022-03-13,N,0.7999999999999999,genoa,0.0,0.8000000000000003,0.0,0.0,12.599999999999994,-1.8000000000000007,0.20000000000000018,0.2,2021-2022,7.0,1.0
1420,udinese,2022-03-13,N,0.0,roma,-2.1999999999999993,-0.5999999999999996,-0.2,-0.2,-10.600000000000001,1.5999999999999979,-0.19999999999999973,-0.4,2021-2022,2.0,9.0
1421,torino,2022-03-13,N,-0.7999999999999999,inter,-7.200000000000001,-3.2,0.0,0.0,-0.4000000000000057,5.0,1.4,0.2,2021-2022,2.0,6.0
1422,fiorentina,2022-03-13,V,0.4,bologna,0.40000000000000036,0.3999999999999999,0.0,0.2,1.6000000000000014,-2.200000000000001,-0.6000000000000001,0.4,2021-2022,6.0,0.0
1423,hellas verona,2022-03-13,P,0.8,napoli,-2.6000000000000014,-0.20000000000000018,0.0,0.0,-7.199999999999996,0.5999999999999996,-0.20000000000000018,0.0,2021-2022,1.0,8.0
1424,lazio,2022-03-14,V,1.2000000000000002,venezia,1.5999999999999996,2.0,0.4,0.2,12.800000000000004,-1.1999999999999993,0.3999999999999999,-0.2,2021-2022,11.0,0.0
1425,sassuolo,2022-03-18,V,1.5999999999999999,spezia,5.4,1.9999999999999996,0.6,0.39999999999999997,10.0,-0.8000000000000007,0.3999999999999999,0.2,2021-2022,9.0,1.0
1426,genoa,2022-03-18,V,-0.4,torino,0.40000000000000036,0.19999999999999973,0.0,0.0,-9.200000000000003,-0.8000000000000007,0.0,0.0,2021-2022,1.0,8.0
1427,cagliari,2022-03-19,P,-0.3999999999999999,milan,0.7999999999999989,-1.8000000000000003,0.0,0.0,-3.5999999999999943,4.000000000000002,0.0,0.0,2021-2022,1.0,8.0
1428,napoli,2022-03-19,V,0.19999999999999996,udinese,-3.8000000000000007,-0.7999999999999998,0.2,0.2,10.799999999999997,-4.600000000000001,-1.4000000000000001,0.0,2021-2022,10.0,0.0
1429,inter,2022-03-19,N,0.19999999999999996,fiorentina,6.4,2.2,0.0,-0.2,3.6000000000000014,0.40000000000000036,0.8,-0.2,2021-2022,6.0,1.0
1430,venezia,2022-03-20,P,0.19999999999999996,sampdoria,2.0,0.6000000000000001,0.0,0.0,-8.0,2.200000000000001,0.40000000000000013,0.2,2021-2022,0.0,10.0
1431,roma,2022-03-20,V,-0.40000000000000013,lazio,2.799999999999999,0.7999999999999998,0.0,0.0,-1.6000000000000014,3.799999999999999,1.2000000000000002,0.0,2021-2022,4.0,4.0
1432,bologna,2022-03-20,P,-0.4,atalanta,-3.5999999999999996,-1.0,0.0,0.0,-8.600000000000001,1.4000000000000021,0.0,0.0,2021-2022,1.0,8.0
1433,empoli,2022-03-20,N,-1.6,hellas verona,1.6000000000000014,-1.2000000000000002,-0.2,-0.2,1.7999999999999972,1.0000000000000018,-1.4,-0.4,2021-2022,4.0,7.0
1434,juventus,2022-03-20,V,0.6000000000000001,salernitana,-1.799999999999999,-0.20000000000000018,0.2,0.2,2.8000000000000043,0.0,0.0,0.0,2021-2022,11.0,0.0
1435,spezia,2022-04-02,V,0.20000000000000007,venezia,-3.0,0.8000000000000003,0.0,0.0,-2.4000000000000057,-3.200000000000001,-0.3999999999999999,0.0,2021-2022,3.0,0.0
1436,salernitana,2022-04-02,P,0.4,torino,0.5999999999999996,0.6000000000000001,0.0,0.0,-10.0,-4.400000000000002,-0.40000000000000013,0.0,2021-2022,0.0,11.0
1437,lazio,2022-04-02,V,-1.5999999999999999,sassuolo,-4.199999999999999,-2.8000000000000003,-0.4,-0.4,6.800000000000004,-2.5999999999999996,0.20000000000000018,0.0,2021-2022,6.0,3.0
1438,udinese,2022-04-03,V,0.6,cagliari,0.0,1.2000000000000002,0.0,0.0,-7.799999999999997,1.0,0.7999999999999998,0.2,2021-2022,6.0,4.0
1439,atalanta,2022-04-03,P,-0.3999999999999999,napoli,-0.8000000000000007,-1.4,0.0,0.0,-2.799999999999997,2.5999999999999996,0.6000000000000001,0.2,2021-2022,6.0,4.0
1440,juventus,2022-04-03,P,0.6000000000000001,inter,-9.8,-2.8,0.2,0.2,-7.799999999999997,-0.40000000000000036,-0.19999999999999996,0.0,2021-2022,6.0,2.0
1441,fiorentina,2022-04-03,V,0.4,empoli,3.8000000000000007,1.7999999999999998,0.0,0.0,3.200000000000003,-2.1999999999999993,-0.40000000000000013,0.2,2021-2022,8.0,3.0
1442,sampdoria,2022-04-03,P,-0.40000000000000013,roma,-5.0,-1.4000000000000004,-0.4,-0.2,-1.7999999999999972,-1.6000000000000014,-1.8,-0.2,2021-2022,3.0,5.0
1443,milan,2022-04-04,N,0.6,bologna,4.199999999999999,2.2,0.0,0.0,3.0,-2.3999999999999986,-0.19999999999999973,-0.2,2021-2022,10.0,0.0
1444,hellas verona,2022-04-04,V,1.2000000000000002,genoa,-2.0,1.2000000000000002,0.2,0.4,12.0,-0.5999999999999996,1.0,0.2,2021-2022,1.0,7.0
1445,empoli,2022-04-09,N,-0.20000000000000007,spezia,-2.8000000000000007,-2.0,0.0,-0.2,1.6000000000000014,2.6000000000000014,-0.6000000000000001,0.0,2021-2022,4.0,2.0
1446,cagliari,2022-04-09,P,-1.2000000000000002,juventus,-0.7999999999999989,-1.8000000000000003,-0.2,-0.2,-5.399999999999999,4.800000000000001,0.8000000000000003,0.0,2021-2022,1.0,10.0
1447,inter,2022-04-09,V,0.20000000000000018,hellas verona,5.199999999999999,1.3999999999999995,0.0,-0.2,3.8000000000000043,0.1999999999999993,-0.7999999999999998,-0.4,2021-2022,10.0,0.0
1448,napoli,2022-04-10,P,0.8,fiorentina,-3.1999999999999993,-0.39999999999999947,0.2,0.2,0.3999999999999986,-0.5999999999999996,1.0000000000000002,-0.2,2021-2022,6.0,2.0
